"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"415",0,0,0,0,0,0,0,1,0,0
"416",0,0,0,0,1,0,0,1,0,2
"417",0,1,0,0,1,0,0,2,0,1
"418",0,0,0,0,0,0,0,0,0,0
"419",0,1,0,1,1,1,1,3,0,2
"420",0,1,0,0,1,0,0,0,0,1
"421",1,0,1,1,0,1,0,0,2,1
"422",0,0,0,0,0,0,0,1,3,2
"423",0,0,0,0,0,0,0,1,0,1
"424",2,0,0,1,0,0,0,1,1,1
"425",0,0,0,1,0,0,0,0,1,0
"426",0,0,0,1,0,1,0,0,1,0
"427",1,0,0,2,0,1,0,0,1,0
"428",0,0,0,0,0,0,0,0,0,0
"429",1,5,2,5,1,1,2,1,3,1
"430",0,0,1,0,0,0,1,0,0,0
"431",1,1,0,1,1,0,1,1,2,1
"432",1,1,1,0,1,0,1,0,2,1
"433",2,1,1,1,1,2,2,2,3,1
"434",1,0,2,1,0,1,0,1,2,0
"435",0,0,0,0,0,0,0,0,0,0
"436",0,0,0,0,0,0,0,0,0,0
"437",0,0,0,0,0,0,0,0,0,1
"438",1,1,0,0,1,0,1,1,0,1
"439",0,0,0,1,0,0,0,2,1,6
"440",0,1,0,1,1,0,1,1,1,2
"441",0,0,0,0,0,0,0,0,0,0
"442",2,1,0,0,1,1,0,1,2,2
"443",0,0,0,0,0,0,0,1,0,1
"444",1,0,1,3,0,1,0,1,1,1
"445",0,0,0,0,0,0,0,1,0,3
"446",0,0,0,0,0,0,0,0,0,0
"447",0,0,0,0,0,0,0,0,0,0
"448",1,3,1,1,0,1,1,0,1,0
"449",1,2,1,2,0,2,1,0,3,0
"450",0,0,0,0,0,0,0,0,0,0
"451",0,0,0,0,0,0,0,0,0,0
"452",1,1,1,1,0,1,1,0,1,0
"453",1,1,0,1,1,2,1,2,2,1
"454",0,2,1,1,1,3,0,1,2,3
"455",0,0,0,0,0,0,0,2,0,1
"456",2,0,2,2,0,2,1,1,3,1
"457",2,3,0,2,1,0,0,4,1,4
"458",0,1,0,0,1,0,0,1,0,1
"459",1,0,1,0,0,0,0,0,1,0
"460",0,0,0,0,1,0,0,1,0,2
"461",0,0,0,0,0,0,1,1,1,1
"462",1,1,1,1,0,1,1,0,2,2
"463",3,3,1,3,0,1,1,2,4,8
"464",1,3,1,2,1,2,2,1,2,3
"465",1,1,1,1,0,1,0,0,2,1
"466",0,0,0,1,0,1,0,2,0,1
"467",0,0,0,0,0,0,0,0,0,0
"468",1,1,1,2,1,1,1,1,3,1
"469",0,0,0,0,0,1,0,2,1,1
"470",2,0,0,0,0,1,0,2,2,2
"471",0,0,0,0,0,1,0,0,1,0
"472",0,0,0,0,1,0,0,1,0,2
"473",0,0,0,0,0,0,0,0,0,0
"474",0,2,1,1,1,3,0,1,2,3
"475",0,1,0,1,2,0,1,2,0,3
"476",0,0,0,1,0,1,1,0,1,0
"477",0,1,0,0,0,0,1,1,0,2
"478",1,0,1,1,0,0,0,1,2,1
"479",1,1,0,1,1,0,1,1,1,3
"480",0,0,0,0,0,0,0,1,0,1
"481",2,1,0,0,1,0,2,3,1,4
"482",1,0,0,1,0,0,0,0,2,0
"483",0,2,0,1,1,0,0,0,0,1
"484",0,1,0,1,0,0,0,0,0,0
"485",0,0,0,0,0,0,0,0,0,0
"486",0,0,0,0,1,0,0,0,0,2
"487",0,0,0,0,0,0,0,0,0,0
"488",0,0,0,0,0,0,0,0,0,1
"489",2,1,1,2,0,1,0,1,2,1
"490",0,0,0,0,0,0,0,0,1,0
"491",0,0,0,0,0,0,0,1,1,1
"492",0,0,0,0,0,0,0,0,1,0
"493",1,3,0,3,0,1,1,1,2,4
