"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"599",1,0,0,1,0,1,0,0,1,1
"600",0,0,0,1,1,1,0,3,4,2
"601",0,0,0,1,0,1,0,2,2,2
"602",0,0,0,1,1,1,0,3,4,2
"603",1,0,0,2,0,1,0,1,2,1
"604",0,0,0,2,0,2,0,1,4,1
"605",0,0,0,0,0,0,0,1,1,1
"606",1,1,0,1,2,1,0,3,1,3
"607",0,0,1,0,0,1,0,1,2,2
"608",0,0,0,1,0,0,0,0,0,1
"609",0,0,0,0,0,0,0,1,0,1
"610",1,0,0,2,0,1,1,1,2,1
"611",0,0,0,1,1,1,0,3,4,2
"612",1,0,0,1,0,1,0,0,2,1
"613",2,0,0,1,1,1,0,1,3,1
"614",0,0,1,0,0,1,0,1,2,2
"615",0,0,0,1,0,0,0,0,0,1
"616",0,0,1,0,0,1,0,1,2,2
"617",0,0,0,1,1,1,0,3,4,2
"618",1,1,0,2,0,2,0,0,3,0
"619",0,1,1,0,1,0,0,0,2,1
"620",1,0,0,1,0,1,0,0,2,1
"621",0,0,0,0,1,0,0,1,0,2
"622",1,0,1,2,0,2,1,0,3,2
"623",0,0,0,0,0,0,0,0,1,1
"624",1,0,1,1,0,3,0,1,5,2
"625",2,0,0,0,1,0,0,1,3,1
"626",0,1,1,0,1,0,0,1,2,2
"627",1,1,0,1,2,1,0,3,1,3
"628",0,0,0,1,1,1,0,3,4,2
"629",0,0,0,0,0,0,0,1,0,1
"630",0,0,0,1,1,1,0,3,4,2
"631",1,1,0,1,2,1,1,3,1,4
"632",0,0,1,0,0,1,0,1,2,2
"633",0,2,0,0,2,0,0,2,0,2
"634",1,0,0,1,0,0,0,1,2,0
"635",0,1,0,0,1,0,0,1,0,2
"636",0,1,0,0,0,0,0,0,0,0
"637",0,0,1,0,0,1,0,1,2,2
"638",0,2,0,0,0,0,0,1,1,4
"639",0,0,1,0,0,1,0,1,2,2
"640",0,2,0,2,1,0,1,2,3,1
"641",0,1,1,0,1,1,1,1,2,3
"642",0,0,0,1,1,1,0,3,4,2
"643",1,1,0,1,2,1,0,3,1,3
"644",0,0,0,1,0,0,0,0,0,1
"645",0,0,0,1,1,1,0,3,4,2
"646",0,0,1,0,0,1,0,1,2,2
"647",0,1,0,0,0,0,0,0,1,0
"648",0,0,0,1,0,0,0,0,0,1
"649",0,2,0,2,1,0,1,2,3,1
"650",0,2,0,2,1,0,1,2,3,1
"651",0,2,0,2,1,0,1,2,3,1
"652",0,0,1,0,0,1,0,1,2,2
"653",0,0,0,1,1,1,0,3,4,2
"654",1,0,0,1,0,0,0,0,2,0
"655",0,0,0,1,0,1,0,1,2,1
"656",1,1,1,1,1,1,1,2,1,2
"657",1,0,0,2,0,1,0,0,3,0
"658",0,0,0,0,0,0,0,0,0,0
"659",1,2,0,1,2,0,1,3,1,3
"660",0,0,1,0,0,1,0,1,2,2
"661",0,0,0,0,0,1,0,2,2,2
"662",1,1,0,1,0,1,0,0,2,0
"663",0,1,0,0,1,0,1,1,0,2
"664",1,1,2,0,0,0,0,1,2,0
"665",1,1,0,1,0,1,0,1,1,1
"666",0,0,1,0,0,1,0,1,2,2
"667",1,0,0,1,0,1,0,1,2,1
"668",0,1,0,0,1,0,0,2,0,2
"669",0,2,0,2,1,0,1,2,3,1
"670",1,1,0,1,1,0,1,0,0,1
"671",0,0,0,1,0,0,0,0,0,1
"672",0,0,1,0,0,1,0,1,2,2
"673",0,1,0,1,1,0,0,1,1,3
"674",0,0,0,1,0,0,0,0,0,1
"675",0,2,0,0,2,0,1,2,1,3
"676",2,0,2,3,0,1,0,2,7,1
"677",1,0,0,0,1,0,0,1,2,2
"678",0,0,1,0,0,1,0,1,2,2
"679",0,0,1,0,0,1,0,1,2,2
"680",0,2,0,0,2,0,1,2,1,3
"681",0,0,1,0,0,0,0,1,1,1
"682",0,0,1,0,0,1,0,1,2,2
"683",1,0,1,0,0,2,0,0,3,0
"684",0,0,0,0,0,0,0,1,0,1
"685",0,0,0,1,0,0,0,1,1,1
"686",0,1,0,1,1,0,0,1,1,3
"687",1,0,0,1,0,2,1,0,3,0
"688",2,0,1,1,0,1,0,0,3,1
"689",0,0,0,1,1,1,0,3,4,2
"690",0,1,0,0,0,0,0,0,1,0
"691",0,0,0,0,0,0,0,1,0,1
"692",0,1,2,0,1,1,1,2,4,2
"693",0,0,0,0,2,0,0,2,0,3
"694",0,0,0,0,0,0,0,1,1,1
"695",0,2,0,1,1,0,0,2,1,4
"696",0,2,0,0,2,0,1,2,1,3
"697",0,0,0,1,1,1,0,3,4,2
"698",0,0,0,1,0,0,0,0,0,1
"699",1,0,0,0,0,1,0,0,3,0
"700",0,0,0,0,0,0,0,0,1,0
"701",0,0,0,1,1,1,0,3,4,2
"702",0,0,0,0,0,0,0,1,0,1
"703",0,1,0,1,1,0,0,1,1,3
"704",1,1,1,1,1,1,1,4,1,5
"705",1,2,2,0,1,0,1,3,3,4
"706",0,0,0,0,0,0,0,0,1,0
"707",2,0,2,3,0,1,0,2,7,1
"708",0,0,0,0,0,0,0,0,1,0
"709",1,0,0,1,0,1,0,0,1,1
"710",0,1,0,0,0,0,0,0,0,1
"711",0,0,0,1,0,0,0,0,2,0
"712",1,1,0,0,1,0,1,1,0,1
"713",0,0,1,0,0,1,0,1,2,2
"714",0,0,1,0,0,1,0,1,2,2
"715",0,0,1,0,0,1,0,1,2,2
"716",0,0,0,1,1,1,0,3,4,2
"717",0,0,1,0,0,1,0,1,2,2
"718",0,1,0,1,1,0,0,1,1,3
"719",0,0,1,0,0,1,0,1,2,2
"720",0,1,0,2,1,1,1,0,2,1
"721",0,0,0,1,1,1,0,3,4,2
"722",0,0,1,0,0,1,0,1,2,2
"723",0,0,0,0,0,0,0,0,0,0
"724",0,0,1,0,0,1,0,1,2,2
"725",0,0,1,0,0,1,0,1,2,2
"726",0,0,0,1,1,1,0,3,4,2
"727",0,0,1,0,0,1,0,1,2,2
"728",0,0,0,0,0,0,0,0,1,0
"729",0,0,0,0,0,1,0,0,2,0
"730",1,0,0,1,0,1,0,2,3,2
"731",0,0,0,0,0,0,0,0,1,0
"732",0,0,0,0,1,0,0,2,0,2
"733",0,0,0,0,0,1,0,0,2,0
"734",1,0,0,1,0,1,0,2,3,2
"735",2,1,1,1,0,4,0,1,5,1
"736",0,1,0,1,1,0,1,2,3,3
"737",1,0,1,1,0,1,0,1,2,0
"738",0,1,0,0,0,0,0,1,0,1
"739",2,0,0,0,1,0,0,1,3,1
"740",0,0,0,1,0,0,0,0,2,0
"741",1,1,1,1,0,4,0,1,4,1
"742",2,0,2,3,0,1,0,2,7,1
"743",0,0,0,0,0,1,0,0,2,0
"744",0,0,0,0,0,0,0,1,0,2
"745",0,2,0,2,1,0,1,2,3,1
"746",1,1,0,1,2,1,0,3,1,3
"747",2,0,0,2,0,2,0,1,4,0
"748",0,0,0,0,0,0,0,1,0,1
"749",0,0,0,1,0,0,0,0,0,1
"750",0,0,0,1,0,0,0,0,0,1
"751",0,0,0,0,0,0,0,0,1,0
"752",0,0,0,1,1,1,0,3,4,2
"753",0,0,0,1,0,0,0,0,2,0
"754",1,1,0,1,1,2,0,2,3,2
"755",0,1,0,1,1,0,0,1,1,3
"756",0,0,0,1,0,0,0,0,0,1
"757",2,0,0,0,1,0,0,1,3,1
"758",0,0,0,1,1,1,0,3,4,2
"759",1,0,0,2,0,1,0,0,3,0
"760",0,0,0,0,0,0,0,0,1,0
"761",1,0,0,1,0,1,0,2,3,2
"762",0,0,0,1,0,0,0,3,0,1
"763",0,0,1,0,0,1,0,1,2,2
"764",0,0,1,0,0,1,0,1,2,2
"765",0,0,0,0,0,0,0,0,1,0
"766",0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,0,0,0,0,0
"768",0,0,0,0,0,0,0,0,0,0
"769",0,0,0,0,0,0,0,0,0,0
"770",0,0,0,0,0,0,0,0,1,0
"771",0,0,0,0,1,0,0,1,0,2
"772",0,0,0,1,0,0,0,0,0,1
"773",0,0,0,2,0,2,0,1,4,1
"774",0,0,0,0,0,0,0,0,0,0
"775",0,0,0,1,0,0,0,0,0,1
"776",0,0,0,1,1,1,0,3,4,2
"777",0,0,0,0,0,0,0,1,0,1
"778",0,1,0,1,1,0,0,1,1,3
"779",0,0,0,1,0,0,0,0,2,0
"780",0,0,1,1,0,1,0,1,2,2
"781",0,0,0,0,0,1,0,2,2,2
"782",0,1,0,2,1,1,1,0,2,1
"783",0,0,0,0,0,0,0,1,0,1
"784",0,1,0,1,1,0,0,1,1,3
"785",0,0,0,0,0,0,0,0,1,0
"786",0,0,0,0,0,0,0,2,0,2
"787",0,0,0,0,0,0,0,2,1,2
"788",0,1,1,0,1,1,1,1,2,3
"789",1,0,0,1,0,1,1,1,2,1
"790",1,0,0,2,0,1,0,0,3,0
"791",0,0,1,0,0,1,0,1,2,2
"792",0,0,0,1,0,0,0,2,4,3
"793",2,0,1,2,0,2,1,3,2,3
"794",2,0,0,2,0,2,1,2,4,3
"795",0,0,0,1,0,0,0,0,0,1
"796",0,0,0,0,0,0,0,0,0,0
"797",0,0,0,0,0,0,0,0,0,0
"798",1,0,1,2,0,0,0,0,2,0
"799",0,0,0,0,0,0,0,0,0,0
"800",0,0,0,0,0,0,0,0,0,0
"801",0,0,0,0,1,0,0,1,1,2
"802",0,0,0,0,0,0,0,0,0,0
"803",1,0,0,1,0,1,0,0,1,1
"804",0,0,1,0,0,1,0,1,2,2
"805",1,4,0,0,3,1,2,4,1,5
"806",0,0,0,0,0,0,0,0,1,0
"807",0,0,0,0,0,0,0,0,1,0
"808",0,0,0,1,0,0,0,0,2,0
"809",0,0,1,0,0,1,0,1,2,2
"810",0,0,0,1,0,0,0,0,0,1
"811",0,0,0,0,0,0,0,0,0,0
"812",0,0,0,0,0,0,0,0,1,0
"813",0,1,0,0,3,1,0,3,0,4
"814",1,2,0,1,0,1,0,1,1,0
"815",0,2,0,2,1,0,1,2,3,1
"816",0,0,0,0,0,0,0,0,1,0
"817",0,1,0,0,0,0,0,0,1,0
"818",1,0,0,1,0,1,1,1,2,1
"819",0,0,0,1,0,0,0,0,0,1
"820",0,1,0,1,1,0,0,1,1,3
"821",0,1,0,1,1,0,0,1,1,3
"822",0,1,0,1,1,0,0,1,1,3
"823",0,0,0,2,0,2,0,1,4,1
"824",0,0,0,1,0,0,0,0,2,1
"825",1,0,0,1,0,1,0,2,3,2
"826",0,1,0,1,1,0,0,1,1,3
"827",0,0,0,0,0,0,0,1,2,1
"828",0,0,0,0,0,0,0,1,1,1
"829",1,0,0,0,0,0,0,1,1,1
"830",0,0,0,0,0,0,0,1,2,2
"831",0,0,0,0,0,0,0,0,1,0
"832",0,3,0,0,3,0,2,3,1,6
"833",0,1,0,0,0,0,0,0,2,0
"834",0,0,0,0,0,0,0,0,1,0
"835",0,0,0,0,0,0,0,0,0,1
"836",0,0,1,0,0,0,0,0,2,0
"837",0,0,0,0,0,0,0,0,1,0
"838",0,0,0,0,0,0,0,1,1,2
"839",0,1,0,0,1,0,1,1,1,2
"840",0,0,0,0,0,1,0,0,1,0
"841",0,0,0,0,0,1,0,0,1,0
"842",1,3,0,0,2,1,1,3,1,4
"843",0,0,1,0,0,1,0,1,2,2
"844",1,1,0,0,1,3,2,2,3,1
"845",0,0,0,1,0,0,0,0,0,1
"846",0,0,0,0,0,0,0,0,0,0
"847",1,1,0,0,1,3,2,3,3,2
"848",0,0,0,0,0,0,0,0,1,0
"849",0,2,0,2,1,0,1,2,3,1
"850",1,1,0,0,1,3,2,3,3,2
"851",0,0,1,0,0,1,0,1,2,2
"852",1,1,0,0,1,3,2,3,3,2
"853",1,1,0,0,1,3,2,3,3,2
"854",0,0,0,0,0,0,0,2,0,2
"855",1,1,0,0,1,3,2,3,3,2
"856",1,1,0,0,1,3,2,3,3,2
"857",0,0,0,0,0,0,0,0,1,0
"858",1,1,0,0,1,3,2,3,3,2
"859",0,2,0,2,1,0,1,2,3,1
"860",0,0,0,0,1,0,1,1,1,2
"861",1,1,0,0,1,3,2,3,3,2
"862",1,1,0,0,1,3,2,3,3,2
"863",0,0,0,0,0,0,0,0,1,0
"864",3,0,2,2,1,3,0,4,4,3
"865",1,1,0,0,1,3,2,3,3,2
"866",2,0,0,2,0,2,1,2,4,3
"867",0,0,1,0,0,1,0,1,2,2
"868",0,0,0,0,0,0,0,0,1,0
"869",0,0,0,1,0,0,0,0,0,1
"870",1,1,0,1,0,1,0,0,2,0
"871",1,1,0,0,1,3,2,3,3,2
"872",0,0,0,0,0,0,0,0,0,0
"873",0,0,1,0,0,1,0,1,2,2
"874",0,0,0,0,0,0,0,0,1,0
"875",1,1,0,0,1,3,2,3,3,2
"876",0,0,0,1,1,1,0,3,4,2
"877",0,1,0,0,2,0,1,1,0,3
"878",0,0,0,1,0,0,0,0,0,1
"879",0,0,0,0,0,0,0,2,1,2
"880",0,1,0,0,2,0,1,1,0,2
"881",0,1,0,0,0,0,0,0,1,0
"882",0,1,0,1,1,0,0,1,1,3
"883",0,0,1,0,0,1,0,1,2,2
"884",1,1,0,0,1,3,2,3,3,2
"885",0,0,0,0,0,0,0,0,2,0
"886",0,0,0,0,1,1,0,0,0,1
"887",1,0,0,1,0,0,0,0,2,0
"888",1,0,0,2,0,1,0,0,3,0
"889",0,1,0,1,1,0,0,1,1,3
"890",1,0,0,1,0,0,0,0,2,0
"891",0,0,0,2,0,2,0,1,4,1
"892",0,0,0,0,0,0,0,0,0,0
"893",0,0,0,0,0,0,0,0,1,0
"894",1,1,0,0,1,3,2,3,3,2
"895",0,1,0,1,1,0,0,1,1,3
"896",2,2,0,3,0,1,1,2,3,3
"897",0,0,0,1,1,1,0,3,4,2
"898",0,0,0,0,0,0,0,2,1,2
"899",0,0,0,0,0,0,0,2,1,2
"900",0,0,0,0,0,0,0,2,1,2
"901",0,0,0,0,0,0,0,0,1,1
"902",0,0,0,0,0,0,0,2,1,2
"903",0,2,0,2,1,0,1,2,3,1
"904",0,0,0,0,0,0,0,2,1,2
"905",0,2,0,2,1,0,1,2,3,1
"906",2,0,0,2,0,2,0,1,4,0
"907",0,0,0,0,0,0,0,2,1,2
"908",0,0,0,1,1,1,0,3,4,2
"909",0,0,0,0,0,0,0,2,1,2
"910",0,0,0,0,0,0,0,2,1,2
"911",1,1,1,1,1,1,1,2,1,2
"912",0,0,1,0,0,1,0,1,2,2
"913",0,0,0,0,0,0,0,0,1,0
"914",0,2,0,2,1,0,1,2,3,1
"915",0,0,0,0,0,0,0,2,1,2
"916",0,0,0,0,0,0,0,2,1,2
"917",0,0,0,1,0,0,0,0,2,0
"918",0,0,0,0,0,0,0,2,1,2
"919",0,0,0,1,1,1,0,3,4,2
"920",1,1,0,0,1,3,2,3,3,2
"921",2,2,0,3,0,1,1,2,3,3
"922",2,0,1,3,0,0,0,1,3,1
"923",2,0,1,3,0,0,0,1,3,1
"924",0,0,0,0,0,0,0,2,1,2
"925",1,1,0,0,1,3,2,3,3,2
"926",0,0,0,0,0,0,0,2,1,2
"927",0,0,0,0,0,0,0,0,1,0
"928",0,2,0,2,1,0,1,2,3,1
"929",1,1,0,0,1,3,2,3,3,2
"930",0,0,1,0,0,1,0,1,2,2
"931",0,0,0,0,0,0,0,2,1,2
"932",0,1,0,1,1,0,0,1,1,3
"933",0,0,0,0,0,0,0,2,1,2
"934",0,0,0,0,0,0,0,0,0,0
"935",0,0,0,0,0,0,0,0,1,0
"936",0,0,0,0,0,0,0,2,1,2
"937",0,1,0,1,1,0,0,1,1,3
"938",0,0,0,0,0,0,0,0,0,0
"939",0,0,0,0,0,0,0,0,0,0
"940",0,0,0,1,1,1,0,3,4,2
"941",0,0,0,0,0,0,0,2,1,2
"942",1,1,0,0,1,3,2,3,3,2
"943",0,1,0,0,0,0,0,0,0,0
"944",0,0,0,0,0,0,0,2,1,2
"945",1,1,0,0,1,3,2,3,3,2
"946",0,1,0,0,1,0,1,1,1,2
"947",0,1,0,1,1,0,0,1,1,3
"948",2,0,1,1,0,1,1,0,3,0
"949",0,0,0,0,0,0,0,0,1,1
"950",1,0,1,1,0,3,0,1,5,2
"951",1,0,0,1,1,1,1,1,2,1
"952",1,0,0,1,0,1,0,0,1,1
"953",0,0,0,0,0,0,0,0,1,0
"954",0,0,0,0,0,0,0,2,1,2
"955",0,0,0,0,0,0,0,1,1,1
"956",1,0,0,1,0,1,0,0,2,1
"957",0,0,0,0,0,0,0,1,1,1
"958",0,0,0,0,0,0,0,1,1,1
"959",0,0,0,0,0,0,0,2,1,2
"960",0,0,0,0,0,0,0,0,1,1
"961",0,1,0,1,1,0,0,1,1,3
"962",0,0,0,0,0,0,0,2,1,2
"963",0,0,0,0,0,0,0,0,0,0
"964",0,1,0,1,1,0,0,1,1,3
"965",1,1,0,0,1,3,2,3,3,2
"966",0,0,0,0,0,0,0,2,1,2
"967",0,1,0,2,1,3,0,2,3,2
"968",0,2,0,1,1,0,0,2,1,4
"969",1,0,0,1,0,0,0,0,2,2
"970",0,0,0,0,0,0,0,0,1,0
"971",2,0,0,2,0,2,1,2,4,3
"972",0,0,0,2,0,2,0,1,4,1
"973",0,0,0,0,0,0,0,0,1,0
"974",1,0,1,1,0,1,0,1,3,1
"975",0,0,0,0,0,0,0,2,1,2
"976",1,1,0,0,1,1,1,2,3,3
"977",0,0,0,0,0,0,0,1,0,1
"978",0,1,0,1,1,0,0,1,1,3
"979",0,0,0,0,0,0,0,0,1,0
"980",0,0,0,0,0,1,0,0,1,0
"981",0,1,0,1,1,0,0,1,1,3
"982",0,0,0,0,0,0,0,0,1,0
"983",0,0,0,0,0,0,0,1,1,1
"984",1,1,0,1,1,2,0,2,3,2
"985",0,0,0,0,0,0,0,1,0,1
"986",1,0,0,1,0,1,0,0,2,1
"987",0,0,0,0,0,0,0,2,0,2
"988",0,1,0,2,1,1,1,0,2,1
"989",0,0,0,0,0,0,0,0,0,0
"990",0,0,0,0,0,0,0,1,0,1
"991",0,0,0,0,1,0,0,1,0,2
"992",0,0,0,0,0,0,0,0,0,1
"993",0,1,0,1,1,0,0,1,1,3
"994",0,0,0,0,0,0,0,0,1,0
"995",1,0,0,1,1,1,0,1,2,1
"996",0,0,0,0,0,0,0,0,3,0
"997",0,0,0,0,0,0,0,1,1,1
"998",0,0,0,0,0,0,0,0,3,0
"999",0,2,0,2,1,0,1,2,3,1
"1000",0,0,0,0,0,0,0,1,0,1
"1001",0,0,0,1,0,1,0,2,1,2
"1002",0,0,0,0,0,0,0,1,1,1
"1003",0,0,0,1,0,0,0,0,2,0
"1004",0,0,0,0,0,0,0,1,1,1
"1005",0,1,0,2,1,1,1,2,3,3
"1006",0,0,0,0,0,0,0,1,1,1
"1007",0,0,0,0,0,0,0,0,1,1
"1008",0,0,0,0,0,0,0,0,2,0
"1009",0,1,0,1,1,0,0,1,1,3
"1010",0,0,0,0,0,0,0,1,1,1
"1011",0,0,0,1,0,1,0,0,2,0
"1012",0,0,0,0,0,0,0,2,1,2
"1013",1,0,1,1,0,2,0,1,4,0
"1014",0,0,0,0,0,0,0,0,0,0
"1015",0,0,0,0,0,0,0,1,1,1
"1016",0,0,0,0,0,0,0,2,1,2
"1017",0,0,0,0,0,0,1,0,0,1
"1018",0,0,0,0,0,0,0,1,1,1
"1019",0,0,0,1,0,0,0,0,0,1
"1020",0,0,0,0,0,0,0,2,1,2
"1021",0,0,0,0,0,0,0,2,1,2
"1022",1,0,0,0,0,0,0,2,2,1
"1023",1,0,0,0,1,1,0,2,2,2
"1024",0,0,0,0,0,0,0,1,1,1
"1025",1,0,0,0,1,0,0,0,2,3
"1026",2,0,1,3,0,0,0,1,3,1
"1027",0,0,0,1,0,0,0,1,0,1
"1028",1,0,1,1,0,3,0,1,5,2
"1029",0,0,0,0,0,0,0,0,0,0
"1030",0,2,0,2,1,0,1,2,3,1
"1031",0,0,0,0,0,0,0,0,1,0
"1032",0,1,0,1,1,0,0,1,1,3
"1033",0,2,0,0,2,0,0,3,2,4
"1034",0,0,0,0,0,0,0,2,1,2
"1035",0,0,0,0,0,0,0,1,1,1
"1036",2,0,1,3,0,0,0,1,3,1
"1037",2,0,2,3,0,1,0,2,7,1
"1038",3,0,3,2,0,2,0,1,3,1
"1039",0,0,0,2,0,2,0,1,4,1
"1040",0,0,0,0,0,0,0,2,0,2
"1041",0,0,1,0,0,1,0,1,2,2
"1042",1,1,1,1,1,1,0,2,3,3
"1043",1,1,1,1,0,1,0,0,1,1
"1044",0,0,0,0,0,0,0,1,1,1
"1045",1,0,0,2,0,2,0,1,2,1
"1046",0,0,0,0,0,0,0,0,0,0
"1047",0,2,0,2,1,0,1,2,3,1
"1048",0,0,0,0,0,0,0,2,1,2
"1049",0,0,0,0,0,0,0,2,1,2
"1050",0,0,0,2,0,2,0,1,4,1
"1051",1,1,0,0,1,3,2,3,3,2
"1052",0,0,0,0,0,0,0,0,1,0
"1053",0,0,0,0,0,0,0,0,0,0
"1054",2,2,0,3,0,1,1,1,3,1
"1055",1,1,0,0,1,0,1,2,0,2
"1056",1,0,0,0,0,0,0,2,1,2
"1057",1,0,0,0,1,0,0,0,2,3
"1058",0,1,0,0,1,0,0,2,2,5
"1059",0,1,0,0,0,0,0,0,1,0
"1060",0,0,0,0,0,0,0,0,0,0
"1061",0,0,0,1,0,0,0,1,1,2
"1062",0,0,0,0,0,0,0,0,1,0
"1063",1,0,0,2,0,1,0,0,3,0
"1064",1,1,0,1,1,1,0,0,1,1
"1065",0,0,0,0,0,0,0,1,0,1
"1066",0,0,1,0,0,1,0,1,2,2
"1067",0,0,0,0,0,0,0,1,1,1
"1068",0,0,0,0,0,0,0,0,1,0
"1069",3,1,1,4,0,2,1,0,4,2
"1070",0,0,0,0,0,0,0,2,1,2
"1071",1,0,0,2,0,1,0,0,3,0
"1072",0,0,0,0,0,0,0,1,1,1
"1073",0,0,1,0,0,1,0,1,2,2
"1074",0,0,0,1,0,0,0,0,2,2
"1075",1,0,0,0,0,0,0,1,2,1
"1076",0,0,0,0,0,0,0,2,1,2
"1077",1,0,1,1,0,1,0,0,3,2
"1078",2,0,2,0,1,1,0,4,3,3
"1079",1,0,2,1,0,1,0,0,4,2
"1080",1,0,0,1,0,0,0,2,1,4
"1081",1,0,2,1,0,1,0,0,4,2
"1082",1,0,0,1,0,0,0,2,1,4
"1083",0,0,0,0,0,0,0,0,2,0
"1084",0,2,0,2,1,0,1,2,3,1
"1085",0,1,0,0,0,0,0,1,1,1
"1086",0,0,0,0,0,0,0,0,2,0
"1087",0,0,0,0,0,0,0,1,0,1
"1088",1,0,0,0,1,0,0,1,2,2
"1089",0,1,0,1,1,0,0,1,1,3
"1090",0,0,0,0,0,0,0,2,1,2
"1091",0,0,0,0,0,0,0,0,1,0
"1092",0,1,0,2,1,1,1,2,3,3
"1093",1,0,0,0,1,0,0,0,2,3
"1094",0,0,0,0,0,0,0,1,1,1
"1095",1,0,0,0,1,0,0,0,2,3
"1096",0,0,0,0,0,0,0,2,1,2
"1097",0,0,0,0,0,0,0,2,1,2
"1098",0,0,0,0,0,0,0,2,1,2
"1099",0,1,0,1,1,0,0,1,1,3
"1100",0,0,0,0,0,0,0,0,1,0
"1101",0,0,0,0,0,1,1,1,2,1
"1102",0,0,0,0,0,1,1,1,2,1
"1103",1,0,0,0,1,0,0,0,2,3
"1104",1,1,0,0,0,0,0,0,2,0
"1105",0,0,0,1,1,1,0,3,4,2
"1106",1,0,0,0,1,0,0,0,2,3
"1107",2,0,1,2,0,1,1,1,3,2
"1108",0,0,0,0,0,0,0,2,1,2
"1109",0,0,0,0,0,0,0,2,1,2
"1110",1,1,0,0,1,1,0,1,1,3
"1111",1,0,0,2,0,0,1,1,3,3
"1112",2,0,1,2,0,2,0,1,4,0
"1113",2,0,1,2,0,2,0,1,4,0
"1114",0,0,0,0,0,1,1,1,2,1
"1115",0,1,1,1,0,1,0,1,4,1
"1116",0,0,1,0,0,1,0,1,2,2
"1117",1,0,0,0,1,0,1,0,3,1
"1118",0,1,0,1,1,0,0,1,1,3
"1119",2,2,0,1,0,1,0,3,4,2
"1120",0,0,0,0,0,0,0,0,3,0
"1121",0,0,0,1,0,0,0,0,2,0
"1122",1,1,0,2,0,1,1,1,2,1
"1123",0,0,0,0,0,0,0,0,1,0
"1124",2,0,1,2,0,2,0,1,4,0
"1125",2,0,1,2,0,2,0,1,4,0
"1126",0,0,0,0,0,0,0,2,1,2
"1127",1,0,0,0,1,0,0,0,2,3
"1128",0,2,1,1,0,0,0,2,3,2
"1129",0,0,1,0,0,1,0,1,2,2
"1130",1,0,0,0,1,0,0,0,2,3
"1131",0,0,0,0,0,0,0,1,0,0
"1132",2,0,1,2,0,2,0,1,4,0
"1133",0,0,1,0,0,1,0,1,2,2
"1134",0,1,0,1,1,0,0,1,1,3
"1135",1,1,1,1,2,1,0,1,2,2
"1136",1,0,0,0,1,0,0,0,2,3
"1137",0,0,0,0,0,0,0,0,1,0
"1138",2,0,1,2,0,2,0,1,4,0
"1139",1,0,0,1,0,0,0,2,1,4
"1140",1,0,0,0,1,0,0,0,2,3
"1141",0,0,0,0,0,0,0,1,1,1
"1142",0,0,1,0,0,1,0,1,2,2
"1143",2,0,1,2,0,2,0,1,4,0
"1144",0,0,0,0,0,0,0,2,1,2
"1145",0,0,0,0,0,0,0,2,1,2
"1146",0,0,0,0,0,1,0,1,1,1
"1147",0,0,0,0,0,0,0,2,1,2
"1148",1,0,0,1,0,0,0,1,2,1
"1149",0,0,0,0,0,0,0,2,1,2
"1150",1,1,2,0,0,0,0,1,2,0
"1151",0,0,0,0,0,0,0,0,0,0
"1152",0,0,0,1,0,0,0,0,2,0
"1153",0,0,0,0,0,0,0,0,0,0
"1154",1,0,1,1,0,3,0,1,5,2
"1155",0,0,1,0,0,1,0,1,2,2
"1156",1,0,0,0,0,1,0,1,3,1
"1157",0,1,0,1,1,0,0,1,1,3
"1158",0,0,0,0,0,0,0,0,1,0
"1159",1,0,0,0,1,0,0,0,2,3
"1160",1,0,0,0,0,1,0,1,3,1
"1161",1,0,0,0,0,1,0,1,3,1
"1162",0,0,0,0,0,1,1,1,2,1
"1163",1,1,2,0,0,0,0,1,2,0
"1164",0,0,0,0,0,0,0,2,1,2
"1165",0,0,1,0,0,1,0,1,2,2
"1166",0,1,0,1,1,0,0,1,1,3
"1167",0,0,0,0,0,0,0,0,1,0
"1168",2,0,1,2,1,2,1,1,6,3
"1169",2,1,0,2,0,2,0,0,4,0
"1170",2,1,0,2,0,2,0,1,3,0
"1171",0,1,0,2,1,1,1,2,3,3
"1172",1,0,0,0,1,0,0,0,2,3
"1173",1,0,0,0,1,0,0,0,2,3
"1174",0,0,0,0,1,0,1,0,0,1
"1175",2,0,1,2,0,2,0,1,4,0
"1176",2,0,1,2,0,2,0,1,4,0
"1177",1,0,0,2,0,2,0,0,3,1
"1178",1,0,0,0,0,1,0,1,3,1
"1179",0,0,0,0,0,0,0,0,1,0
"1180",1,0,0,1,0,1,0,1,2,1
"1181",0,0,0,0,0,0,0,2,0,2
"1182",0,0,0,0,0,0,0,2,1,2
"1183",1,0,0,2,0,0,0,1,3,1
"1184",1,1,0,0,1,2,0,1,3,2
"1185",0,0,0,0,0,0,0,2,1,2
"1186",0,2,0,2,1,0,1,2,3,1
"1187",1,0,0,2,0,2,0,0,3,1
"1188",0,0,0,0,0,0,0,0,1,0
"1189",0,2,0,2,1,0,1,2,3,1
"1190",1,1,0,0,0,0,0,1,2,1
"1191",0,0,0,0,0,0,0,0,1,0
"1192",0,0,0,0,0,0,0,0,0,0
"1193",2,0,1,2,0,2,0,1,4,0
"1194",1,1,0,0,1,3,2,3,3,2
"1195",0,0,0,0,0,0,0,1,0,1
"1196",0,0,0,0,0,0,0,2,1,2
