"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"603",0,2,0,0,1,0,1,3,0,2
"604",0,0,0,1,0,1,0,0,1,0
"605",0,0,0,0,0,0,0,0,0,0
"606",0,3,0,0,0,0,0,2,0,1
"607",2,0,1,2,0,2,0,0,2,0
"608",0,0,0,1,0,1,0,0,1,0
"609",0,0,0,1,0,1,0,0,1,0
"610",0,1,0,1,1,1,1,1,1,2
"611",0,0,0,0,0,1,0,0,1,0
"612",0,1,0,0,0,0,0,0,0,0
"613",0,4,0,0,1,0,1,1,0,1
"614",1,1,1,1,0,1,0,0,1,0
"615",0,1,0,0,1,1,0,0,0,1
"616",1,1,1,1,1,1,2,1,1,1
"617",0,3,0,0,2,0,1,1,0,2
"618",0,0,0,1,0,0,0,1,1,1
"619",0,1,0,0,2,0,1,1,0,2
"620",2,5,1,1,0,4,1,1,4,2
"621",1,1,0,1,0,1,1,0,2,1
"622",2,0,1,2,0,2,0,0,2,0
"623",0,1,0,0,0,0,0,2,0,2
"624",0,0,0,0,0,0,0,0,0,0
"625",0,1,0,0,2,0,1,1,0,2
"626",0,0,0,0,0,0,0,0,1,0
"627",0,4,0,0,1,0,1,1,0,1
"628",0,0,0,0,0,0,0,0,0,1
"629",0,0,0,0,0,0,0,0,0,0
"630",1,0,1,1,0,1,0,0,1,0
"631",0,0,0,0,0,0,0,0,0,0
"632",0,1,1,2,0,2,0,0,3,0
"633",1,1,0,1,0,0,0,0,1,0
"634",0,1,0,0,0,0,0,1,0,1
"635",0,0,0,0,0,0,0,0,0,1
"636",0,4,0,0,1,0,1,1,0,1
"637",0,0,0,0,1,0,0,0,0,1
"638",1,2,1,1,0,1,1,0,1,0
"639",1,2,0,0,0,0,0,1,1,1
"640",0,0,0,0,0,0,0,0,0,0
"641",0,2,0,0,0,0,0,0,0,0
"642",0,0,0,0,0,0,0,0,0,0
"643",0,0,0,0,0,0,0,0,1,0
"644",0,1,0,0,0,0,0,5,0,3
"645",0,0,0,1,0,1,0,0,1,0
"646",1,0,1,1,0,1,0,1,1,0
"647",0,1,0,0,0,0,0,0,0,0
"648",0,0,0,1,0,1,0,0,1,0
"649",0,3,0,0,1,1,0,0,1,1
"650",0,1,0,0,1,2,1,2,2,2
"651",0,0,0,0,0,0,0,0,0,0
"652",0,0,0,0,0,0,0,0,0,0
"653",0,0,0,0,0,0,0,0,0,0
"654",0,0,0,0,0,0,0,0,0,0
"655",0,2,0,0,0,0,0,0,0,0
"656",1,2,1,1,0,0,0,0,1,0
"657",0,0,0,0,0,0,0,0,0,0
"658",0,0,0,1,0,1,0,0,1,0
"659",0,0,1,0,0,1,0,0,1,0
"660",1,3,0,0,2,0,1,2,0,4
"661",0,1,1,2,0,2,0,0,3,0
"662",0,2,0,0,0,0,0,0,0,0
"663",0,1,0,0,0,0,0,0,0,0
"664",0,3,0,0,1,0,0,2,0,2
"665",0,4,0,0,1,0,1,1,0,1
"666",0,4,0,0,2,0,2,1,0,2
"667",0,1,0,0,0,0,0,0,0,0
"668",0,1,0,0,0,0,0,0,0,0
"669",0,1,0,0,0,1,1,1,1,1
"670",1,0,1,0,0,0,0,0,1,0
"671",0,1,0,0,0,0,0,0,0,0
"672",0,1,0,0,0,0,0,0,0,0
"673",0,1,1,1,0,1,0,0,1,0
"674",0,2,0,0,0,0,0,0,0,0
"675",0,0,0,0,0,0,0,0,0,1
"676",0,1,0,0,0,0,0,0,0,0
"677",0,3,0,0,1,0,1,1,0,1
"678",0,0,0,0,0,1,0,0,2,0
"679",0,1,0,0,1,0,1,0,0,1
"680",0,1,0,1,1,1,1,1,1,3
"681",0,1,0,0,0,0,0,0,0,0
"682",0,0,0,0,0,0,0,0,0,0
"683",0,1,1,0,2,1,2,4,1,7
"684",0,1,0,0,0,0,0,0,0,0
"685",0,1,0,0,0,0,0,0,0,0
"686",0,0,0,0,0,0,0,1,0,1
"687",0,0,0,0,0,0,0,0,1,0
"688",0,0,0,0,0,0,0,0,0,0
"689",0,1,1,1,0,1,0,0,1,0
"690",0,1,0,0,0,0,0,0,0,0
"691",0,0,0,1,0,1,0,0,1,0
"692",0,0,0,0,0,0,0,0,0,1
"693",0,2,0,0,1,1,1,1,1,1
"694",0,1,0,0,0,0,0,0,0,0
"695",0,0,0,0,0,0,0,0,0,0
"696",0,0,0,0,0,0,0,0,0,0
"697",1,0,2,1,0,3,0,0,4,0
"698",0,1,0,0,0,0,0,0,0,0
"699",0,1,0,1,0,1,0,0,1,0
"700",0,1,0,0,0,0,0,1,0,1
"701",0,2,0,1,1,1,1,1,2,1
"702",0,1,0,0,1,0,1,3,0,4
"703",0,1,0,0,0,0,0,0,0,0
"704",0,0,0,0,1,0,1,1,0,1
"705",0,0,0,0,0,0,0,0,0,0
"706",0,2,0,0,2,0,2,1,0,2
"707",0,0,0,0,0,0,0,1,0,0
"708",0,0,0,0,0,0,0,0,0,0
"709",0,1,0,0,0,0,0,0,0,0
"710",0,0,0,0,0,0,0,0,0,0
"711",0,1,0,0,1,0,0,0,0,1
"712",0,2,0,1,3,2,1,1,1,4
"713",2,1,2,1,0,0,0,1,2,1
"714",1,0,1,1,0,1,0,1,1,0
"715",0,0,0,0,0,0,0,0,0,0
"716",0,1,0,1,0,0,0,1,0,1
"717",0,0,0,0,1,1,1,1,1,1
"718",1,0,1,0,0,0,0,1,2,1
"719",0,0,0,0,0,0,0,0,0,1
"720",0,0,0,1,0,1,0,0,1,0
"721",0,1,0,0,0,0,0,0,0,0
"722",1,0,1,1,1,1,1,1,1,1
"723",0,2,1,0,0,0,0,1,3,0
"724",1,0,0,1,0,1,0,0,1,0
"725",2,0,1,2,0,2,0,0,2,0
"726",2,1,2,1,0,0,0,1,2,1
"727",0,0,0,0,0,0,0,0,0,0
"728",0,1,0,0,1,0,1,1,0,1
"729",0,0,0,0,0,0,0,0,1,0
"730",0,0,0,0,0,0,0,0,0,0
"731",0,1,0,0,2,0,0,1,0,2
"732",0,1,0,0,1,0,0,0,0,2
"733",0,4,0,0,2,0,2,1,0,2
"734",0,0,0,0,0,0,0,0,1,0
"735",0,0,1,0,0,1,0,0,1,0
"736",0,0,0,0,0,0,0,0,0,0
"737",0,1,0,0,0,0,0,0,0,0
"738",0,1,0,0,0,0,0,0,0,0
"739",0,0,0,0,0,0,0,0,0,0
"740",0,1,0,1,0,1,0,1,1,0
"741",0,1,0,0,0,0,0,1,0,1
"742",0,0,0,0,0,0,0,3,0,3
"743",1,2,1,1,0,1,0,1,1,1
"744",1,2,1,1,0,1,0,1,1,1
"745",0,1,0,0,0,0,0,0,0,0
"746",0,4,0,0,2,0,2,1,0,2
"747",0,1,0,0,0,0,0,1,0,1
"748",0,0,0,0,0,0,0,0,0,0
"749",2,1,2,1,0,0,1,1,2,1
"750",0,1,0,0,2,0,0,1,0,2
"751",0,3,0,0,1,0,0,1,0,1
"752",2,1,2,1,0,0,0,1,2,1
"753",1,2,1,1,0,1,0,1,1,1
"754",0,4,0,0,1,0,1,1,0,1
"755",1,2,1,1,0,1,0,1,1,1
"756",0,2,0,0,0,0,0,0,0,0
"757",0,0,0,0,0,0,0,0,0,0
"758",0,0,0,0,0,0,0,0,0,0
"759",1,3,0,1,1,0,0,1,1,1
"760",2,1,2,1,0,0,0,1,2,1
"761",0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,0,0
"764",0,1,0,0,0,0,0,0,0,0
"765",0,0,0,0,0,0,0,1,0,0
"766",0,1,0,0,1,0,0,0,0,2
"767",0,1,0,0,0,0,0,0,0,0
"768",0,2,0,1,1,1,1,2,1,2
"769",0,0,0,0,0,0,0,0,0,0
"770",0,0,0,0,0,0,0,0,0,0
"771",0,1,0,1,0,0,0,1,0,1
"772",1,0,0,0,0,2,0,0,2,0
"773",1,1,0,1,0,0,0,0,1,0
"774",0,2,0,0,0,0,0,0,0,0
"775",0,1,0,1,0,0,0,0,0,1
"776",0,0,0,0,0,0,0,0,0,0
"777",0,1,0,0,0,0,0,1,0,1
"778",0,1,0,0,0,0,0,1,0,1
"779",0,0,0,1,0,0,0,1,1,1
"780",0,0,0,0,0,0,0,0,0,0
"781",0,0,0,0,0,0,0,0,1,0
"782",1,5,0,1,1,1,0,3,2,5
"783",0,2,0,0,1,0,0,1,0,1
"784",1,2,1,1,0,1,0,1,1,1
"785",1,3,0,1,1,1,0,2,2,3
"786",0,2,0,0,2,0,2,1,0,2
"787",1,3,0,1,1,1,0,2,2,3
"788",0,0,0,0,0,0,1,0,0,0
"789",0,0,0,0,0,0,0,0,0,1
"790",0,0,0,0,0,0,0,0,0,0
"791",0,1,0,0,0,0,0,1,0,1
"792",0,0,0,0,0,0,0,0,0,0
"793",0,1,0,0,0,0,0,1,0,1
"794",0,1,0,0,0,0,0,0,0,0
"795",1,1,0,1,1,0,1,1,0,1
"796",0,0,0,0,0,0,0,0,0,0
"797",0,1,0,0,0,0,0,0,0,0
"798",0,0,0,0,0,0,0,0,0,0
"799",1,0,1,1,1,1,1,1,1,1
"800",0,1,0,0,0,0,0,0,0,0
"801",1,1,1,2,1,2,1,1,2,3
"802",0,2,0,0,1,0,1,1,0,1
"803",1,1,0,1,1,0,1,1,0,1
"804",0,1,0,0,0,0,0,0,0,1
"805",0,1,0,0,0,0,0,0,0,1
"806",0,1,0,0,1,0,1,3,0,2
"807",0,0,0,0,0,0,0,0,0,0
"808",0,0,0,0,0,0,0,0,0,0
"809",0,1,0,1,0,0,0,0,1,0
"810",0,2,0,0,2,1,1,4,1,4
"811",0,2,0,0,1,0,0,1,0,1
"812",0,1,0,0,0,0,0,0,0,1
"813",0,1,0,0,0,0,0,0,0,0
"814",0,0,0,0,0,0,0,0,0,0
"815",0,1,1,2,0,2,0,0,3,0
"816",0,0,0,0,0,0,0,0,0,0
"817",0,1,0,0,1,0,1,3,0,2
"818",0,1,0,1,0,0,0,0,1,0
"819",0,1,0,0,1,0,1,2,0,1
"820",1,0,1,1,0,1,0,0,1,0
"821",0,0,2,1,0,1,0,0,4,1
"822",0,1,0,1,0,0,0,0,1,0
"823",0,1,0,0,2,0,1,2,0,3
"824",0,0,0,1,0,0,0,0,1,0
"825",1,0,1,1,0,1,1,0,3,0
"826",1,0,1,1,0,2,1,0,3,0
"827",0,1,0,0,0,0,0,0,0,0
"828",1,0,1,0,0,1,0,0,1,0
"829",0,0,0,0,0,0,0,0,0,0
"830",0,0,0,0,0,0,0,0,0,0
"831",1,0,1,1,0,2,1,0,2,1
"832",0,0,0,0,0,0,0,0,0,0
"833",1,1,1,0,0,0,0,1,1,2
"834",1,0,1,1,0,2,1,0,3,0
"835",0,2,0,0,1,0,0,3,0,4
"836",0,1,0,0,1,0,0,2,0,3
"837",0,0,0,0,0,0,0,0,0,0
"838",0,2,0,1,1,1,1,2,1,2
"839",0,1,0,2,1,1,0,1,3,1
"840",0,1,0,0,0,0,0,1,0,1
"841",0,0,0,1,0,1,0,0,1,0
"842",0,0,0,0,0,0,0,0,0,0
"843",0,0,0,0,0,0,0,0,0,0
"844",1,1,1,2,1,1,0,1,1,1
"845",0,1,0,2,1,0,1,1,0,1
"846",0,0,0,2,0,1,0,0,1,1
"847",0,0,0,0,0,0,0,0,0,1
"848",0,0,0,0,0,0,0,0,0,0
"849",0,0,0,0,2,0,1,2,0,2
"850",1,0,0,1,0,1,1,0,1,0
"851",0,0,0,0,0,0,0,0,0,0
"852",0,1,0,0,0,0,0,1,0,1
"853",0,0,0,0,0,0,0,0,1,0
"854",0,0,0,0,1,0,0,1,0,3
"855",1,0,1,1,0,1,0,0,1,0
"856",0,0,0,0,0,0,0,0,0,0
"857",0,4,0,0,3,0,3,3,0,4
"858",0,0,0,0,0,0,0,0,1,0
"859",0,0,0,0,0,0,0,0,0,0
"860",0,0,0,0,0,0,0,0,0,0
"861",0,0,0,0,0,0,0,0,0,0
"862",1,1,0,0,1,0,1,1,0,1
"863",1,0,1,1,0,1,0,0,1,0
"864",0,0,0,0,0,0,0,0,0,0
"865",0,1,0,0,0,1,0,3,1,0
"866",1,0,1,1,0,1,0,0,1,0
"867",0,0,0,0,0,0,0,0,0,0
"868",0,0,0,0,0,0,0,0,0,0
"869",0,0,0,0,0,0,0,0,0,0
"870",0,2,0,1,0,1,0,0,1,0
"871",1,2,1,1,0,1,0,1,1,1
"872",0,0,0,0,0,0,0,0,0,0
"873",0,0,0,0,0,0,0,1,0,2
"874",0,1,0,1,0,0,0,0,0,0
"875",1,0,1,0,0,0,0,0,1,0
"876",0,0,1,1,0,1,0,0,1,0
"877",0,1,0,0,1,0,1,1,0,1
"878",1,0,1,1,0,1,0,0,1,0
"879",1,0,1,2,0,2,0,0,2,0
"880",0,4,0,0,1,0,0,0,1,2
"881",0,0,0,0,1,0,1,0,0,1
"882",0,0,0,0,0,0,0,0,0,0
"883",0,5,0,0,2,0,1,3,0,3
"884",1,0,1,0,0,1,0,0,1,0
"885",0,0,0,0,0,0,0,0,0,0
"886",0,0,0,0,0,0,0,0,0,1
"887",1,0,0,1,0,1,0,0,1,0
"888",0,0,1,0,0,0,0,0,2,0
"889",0,1,0,0,0,0,0,0,1,0
"890",0,0,0,0,0,0,0,0,0,0
"891",0,1,0,0,0,0,0,0,0,0
"892",0,0,0,0,0,0,0,0,0,0
"893",0,0,0,0,0,0,0,1,0,1
"894",1,2,1,1,0,1,0,1,1,1
"895",0,1,0,0,0,0,0,0,0,0
"896",0,0,0,1,0,1,0,0,2,0
"897",0,4,0,1,3,0,1,3,0,6
"898",3,1,3,2,1,2,1,1,3,1
"899",0,0,0,0,0,0,0,0,0,0
"900",0,4,0,1,3,0,1,3,0,6
"901",0,0,0,0,0,0,0,0,1,0
"902",0,1,0,1,0,1,1,1,2,1
"903",0,4,0,1,3,0,1,3,0,6
"904",0,0,0,0,0,0,0,0,0,0
"905",0,4,0,1,3,0,1,3,0,6
"906",1,0,1,1,0,1,1,0,2,1
"907",0,2,0,0,3,0,2,1,0,3
"908",0,1,0,0,1,0,1,1,0,2
"909",1,1,1,2,1,0,1,0,2,2
"910",0,0,0,0,1,0,1,1,0,2
"911",1,0,1,1,0,1,0,0,1,0
"912",1,0,1,2,0,2,0,1,3,0
"913",0,0,0,1,0,0,0,1,0,3
"914",1,1,1,1,1,1,0,1,1,1
"915",0,0,0,0,0,1,0,0,1,0
"916",0,0,0,0,0,0,0,0,0,0
"917",0,0,0,0,0,0,0,0,0,0
"918",0,1,0,0,1,0,1,1,0,2
"919",0,0,0,0,0,0,0,0,0,1
"920",0,0,0,1,0,1,0,0,1,0
"921",0,0,0,1,0,1,0,0,1,0
"922",0,0,0,0,0,0,0,0,0,0
"923",0,0,1,0,1,1,0,0,1,1
"924",1,0,0,1,0,0,0,0,1,0
"925",0,1,0,0,1,0,0,1,0,1
"926",0,2,0,0,1,1,1,1,1,1
"927",0,0,0,0,0,0,0,0,0,1
"928",0,0,0,0,0,0,0,0,0,1
"929",1,2,1,1,0,1,0,1,1,1
"930",0,0,0,0,0,0,0,0,1,0
"931",0,0,0,0,0,0,0,0,0,0
"932",0,1,0,1,1,0,0,2,0,2
"933",0,0,0,0,0,0,0,0,1,0
"934",2,1,1,3,0,3,2,0,3,0
"935",0,0,0,0,0,0,0,0,0,0
"936",0,1,0,0,1,0,1,1,0,2
"937",2,0,2,2,0,1,0,0,3,1
"938",0,0,0,0,0,0,0,0,0,0
"939",1,2,1,1,0,1,0,1,1,1
"940",0,1,0,0,2,1,0,2,0,2
"941",0,0,0,0,0,0,0,0,0,0
"942",0,0,0,0,0,0,0,0,0,0
"943",0,0,0,1,0,0,0,0,1,0
"944",0,1,0,0,1,0,1,1,0,2
"945",0,1,0,0,0,0,0,0,0,0
"946",0,0,0,0,0,0,0,0,0,0
"947",0,0,0,0,0,0,0,1,0,0
"948",0,2,0,0,0,0,0,3,1,2
"949",0,1,0,0,1,0,1,1,0,2
"950",1,0,1,0,0,1,0,0,2,0
"951",1,0,1,1,0,1,0,0,1,1
"952",0,1,0,0,0,0,0,0,1,1
"953",0,0,0,1,0,0,0,2,2,0
"954",0,0,0,0,0,0,0,0,0,0
"955",0,0,0,0,0,0,0,0,0,0
"956",0,0,1,0,0,0,0,0,1,0
"957",0,1,0,0,2,1,1,1,1,2
"958",0,0,0,0,0,0,0,1,0,1
"959",0,0,0,0,0,1,0,0,1,0
"960",0,1,0,1,0,0,0,0,0,0
"961",0,1,0,0,1,0,1,1,0,2
"962",0,1,0,0,1,0,0,1,0,1
"963",0,1,0,0,0,1,0,3,1,0
"964",0,0,0,0,0,0,0,0,0,0
"965",0,0,0,0,0,0,0,1,0,0
"966",0,2,0,0,1,0,0,1,0,1
"967",1,0,1,1,0,1,0,0,1,0
"968",0,0,0,0,0,0,0,0,0,0
"969",0,0,0,0,0,0,0,0,0,0
"970",0,0,0,0,0,1,0,0,1,1
"971",0,1,0,0,0,1,0,3,1,0
"972",0,0,0,0,0,0,0,0,0,1
"973",0,1,0,0,0,1,0,3,1,0
"974",0,0,0,0,0,0,0,0,0,0
"975",0,2,0,0,0,1,0,0,1,0
"976",0,1,1,0,1,2,1,1,4,1
"977",0,0,0,0,0,0,0,0,0,0
"978",1,1,0,0,1,0,0,0,0,2
"979",1,0,1,1,0,1,0,0,1,1
"980",0,0,0,0,0,0,0,0,0,0
"981",1,2,1,1,0,1,0,1,1,1
"982",0,0,0,1,0,1,0,0,1,0
"983",2,0,2,1,0,1,0,0,2,0
"984",1,1,1,0,2,2,0,3,3,3
"985",0,1,0,0,1,0,0,0,0,1
"986",0,1,0,0,1,1,0,2,1,3
"987",0,0,0,0,1,0,0,0,0,1
"988",0,0,0,0,0,0,0,2,0,0
"989",0,1,0,0,1,1,0,2,1,3
"990",0,0,0,0,0,0,0,0,0,0
"991",0,1,0,0,0,0,0,1,0,2
"992",0,0,0,0,1,0,0,2,0,3
"993",0,1,0,0,0,0,0,0,1,0
"994",0,1,0,0,0,1,0,3,1,0
"995",0,0,0,0,0,0,0,0,0,1
"996",0,1,0,0,2,1,0,2,0,2
"997",1,1,2,0,0,0,0,0,2,0
"998",0,0,1,0,0,1,0,0,2,0
"999",0,0,0,0,1,0,0,0,0,1
"1000",1,0,0,1,0,1,0,0,1,0
"1001",0,3,0,0,0,0,0,0,0,1
"1002",0,0,0,0,0,0,0,0,0,0
"1003",0,0,0,1,0,0,0,0,0,0
"1004",0,0,0,0,0,0,0,3,0,2
"1005",1,0,1,1,0,1,0,0,1,0
"1006",0,0,0,0,0,0,0,0,0,0
"1007",0,0,0,0,0,0,0,0,0,0
"1008",0,0,0,0,0,0,0,0,0,0
"1009",0,1,0,0,0,0,0,1,0,1
"1010",0,0,0,0,0,0,0,0,0,0
"1011",0,0,0,0,1,0,0,0,0,1
"1012",0,1,0,0,0,1,0,3,1,0
"1013",0,0,0,0,0,0,0,0,0,0
"1014",0,1,0,0,1,0,1,2,0,2
"1015",0,2,0,0,2,0,1,1,0,2
"1016",0,0,0,0,0,0,0,0,0,0
"1017",0,0,0,0,1,0,1,2,0,3
"1018",0,0,0,0,0,0,0,0,0,0
"1019",0,0,0,0,0,0,0,0,0,0
"1020",0,0,0,0,0,0,0,0,0,0
"1021",0,0,0,0,0,0,0,0,0,0
"1022",0,1,0,0,1,0,1,1,0,2
"1023",0,1,0,0,0,0,0,1,0,1
"1024",0,0,0,0,0,0,0,1,1,1
"1025",0,1,0,1,2,0,1,2,1,3
"1026",1,0,1,1,0,0,0,0,1,0
"1027",0,0,0,0,0,0,0,0,0,0
"1028",0,0,0,0,0,0,0,0,0,1
"1029",0,1,0,0,1,0,0,2,0,3
"1030",0,0,0,0,0,0,0,0,0,0
"1031",0,2,0,0,2,0,1,1,0,2
"1032",0,0,1,0,0,1,0,1,0,2
"1033",0,0,0,0,0,1,0,0,1,1
"1034",1,0,2,0,0,0,0,0,3,0
"1035",0,0,0,0,0,0,0,0,0,0
"1036",0,0,0,0,0,0,0,0,0,2
"1037",0,0,0,0,0,1,0,0,1,0
"1038",1,0,1,1,0,1,0,0,1,0
"1039",0,0,0,0,1,0,0,0,0,2
"1040",0,0,0,0,0,0,0,0,1,0
"1041",1,0,1,1,0,1,0,0,1,0
"1042",0,1,0,0,1,0,0,0,0,1
"1043",0,1,0,0,0,0,0,1,0,1
"1044",0,0,0,0,0,0,0,0,0,0
"1045",0,2,1,1,1,0,0,2,2,1
"1046",0,1,1,1,0,1,0,0,1,1
"1047",0,3,0,0,1,0,0,2,1,3
"1048",0,1,0,0,0,0,0,0,0,0
"1049",0,0,0,0,0,0,0,0,0,0
"1050",0,0,0,0,0,0,0,0,0,0
"1051",0,0,1,0,1,0,0,1,1,3
"1052",0,1,0,0,0,0,0,1,0,1
"1053",0,1,0,0,0,1,0,1,1,1
"1054",0,0,0,0,0,0,0,0,1,0
"1055",0,1,0,0,0,0,0,0,0,0
"1056",0,0,0,0,0,0,0,0,0,0
"1057",1,1,0,1,0,0,0,0,1,0
"1058",2,0,1,1,0,2,0,0,3,0
"1059",0,0,0,0,0,0,0,0,0,0
"1060",0,0,0,0,0,0,0,0,0,1
"1061",0,2,0,2,0,1,0,1,2,1
"1062",0,2,0,0,1,0,0,1,0,2
"1063",0,2,0,0,1,0,0,1,0,2
"1064",0,0,0,0,0,0,0,0,0,0
"1065",0,0,0,1,0,1,0,0,1,0
"1066",0,0,0,0,0,0,0,0,0,0
"1067",0,2,0,0,1,0,0,1,0,2
"1068",0,1,0,0,0,1,0,3,1,0
"1069",0,0,0,0,0,0,0,0,0,0
"1070",0,1,0,0,0,0,0,0,0,2
"1071",0,0,0,0,0,0,0,0,0,0
"1072",0,1,0,0,2,1,0,2,0,2
"1073",0,0,0,1,0,1,0,0,2,0
"1074",0,1,0,0,2,1,0,2,0,2
"1075",1,2,1,1,0,1,0,1,1,1
"1076",0,1,0,0,0,1,0,3,1,0
"1077",0,0,0,0,0,0,0,0,0,0
"1078",0,0,0,0,0,0,0,1,0,1
"1079",0,0,0,0,1,0,1,1,1,1
"1080",1,0,1,2,0,1,1,1,2,0
"1081",0,2,0,0,1,0,0,1,0,3
"1082",0,3,0,0,3,0,2,3,1,5
"1083",0,2,0,0,1,0,0,1,0,2
"1084",0,0,0,0,0,0,0,0,0,1
"1085",1,2,0,0,2,0,2,2,0,3
"1086",0,0,0,0,0,0,0,0,0,0
"1087",1,2,1,0,1,0,1,1,2,1
"1088",1,0,0,1,0,0,1,0,1,0
"1089",0,0,0,0,0,1,0,0,1,0
"1090",0,0,0,0,0,0,0,0,0,0
"1091",0,0,0,0,0,0,0,0,0,0
"1092",0,1,0,0,0,0,0,0,2,0
"1093",0,0,0,0,0,0,0,1,0,3
"1094",0,1,0,0,0,1,0,3,1,0
"1095",1,0,1,1,0,1,0,0,1,0
"1096",0,0,0,0,0,0,0,0,0,0
"1097",1,2,0,2,1,1,1,0,2,1
"1098",1,0,1,1,0,1,0,0,1,0
"1099",0,1,0,0,1,0,1,0,0,2
"1100",0,0,0,0,0,0,0,0,0,0
"1101",0,1,0,0,0,0,0,2,0,1
"1102",0,2,0,0,2,0,1,1,0,3
"1103",0,1,0,0,0,0,0,0,0,1
"1104",1,0,1,1,0,1,0,0,1,0
"1105",1,2,1,1,0,1,0,1,1,1
"1106",1,0,1,1,0,1,0,0,1,0
"1107",0,0,1,1,0,1,0,0,2,0
"1108",1,2,1,1,0,1,0,1,1,1
"1109",1,1,1,1,0,1,0,1,3,2
"1110",1,0,1,1,0,1,0,0,1,1
"1111",0,0,0,0,0,0,0,0,0,0
"1112",1,0,1,0,0,0,0,0,1,0
"1113",0,1,0,1,0,0,0,0,0,0
"1114",0,1,0,2,0,1,0,0,1,0
"1115",0,1,0,0,2,1,0,2,0,2
"1116",0,0,1,0,0,0,0,0,1,0
"1117",0,0,0,0,0,0,0,0,0,0
"1118",0,2,0,0,1,0,1,1,0,1
"1119",0,1,0,0,0,1,0,3,1,2
"1120",0,1,0,0,0,0,0,1,0,1
"1121",0,1,0,0,1,1,0,2,0,3
"1122",0,1,0,0,0,0,0,0,0,0
"1123",0,0,0,0,0,0,0,0,1,0
"1124",0,0,0,0,0,0,0,0,0,0
"1125",0,0,0,0,0,0,0,0,0,0
"1126",0,0,0,0,0,1,0,0,2,0
"1127",2,0,2,3,0,3,0,0,3,0
"1128",0,0,0,0,0,0,0,0,0,0
"1129",0,0,1,0,0,1,0,0,1,2
"1130",0,0,0,1,0,1,0,0,1,0
"1131",1,0,1,1,0,1,0,0,1,0
"1132",0,0,0,0,0,1,0,1,1,1
"1133",0,0,0,0,0,1,0,0,1,0
"1134",0,0,0,0,0,0,0,0,0,0
"1135",0,2,0,1,1,0,0,2,0,5
"1136",0,1,0,0,0,0,0,1,1,1
"1137",0,0,0,0,0,1,0,0,1,0
"1138",0,1,0,0,1,1,0,1,1,1
"1139",1,1,1,1,0,1,0,0,1,0
"1140",0,0,0,0,0,1,0,0,1,0
"1141",0,2,0,0,0,0,0,0,0,0
"1142",0,1,0,0,0,0,0,1,2,1
"1143",0,0,0,0,0,0,0,0,0,0
"1144",1,1,1,1,0,1,0,0,1,0
"1145",0,0,0,0,0,0,0,1,0,1
"1146",0,0,0,0,0,1,0,1,1,1
"1147",0,1,0,0,2,1,0,2,0,2
"1148",0,1,0,0,0,0,0,0,0,0
"1149",0,0,0,0,0,0,0,1,0,1
"1150",0,0,0,0,0,0,0,0,0,0
"1151",0,0,0,0,0,0,0,0,0,0
"1152",0,0,0,1,0,1,0,1,3,2
"1153",0,1,0,0,0,0,0,0,0,0
"1154",0,1,0,0,1,0,0,4,0,5
"1155",0,0,0,0,0,0,0,0,0,0
"1156",0,0,0,1,0,0,0,0,1,0
"1157",0,0,1,1,0,1,0,0,1,0
"1158",0,0,0,0,0,0,0,0,0,1
"1159",0,0,0,0,0,0,0,1,0,1
"1160",0,0,0,0,0,0,0,0,0,0
"1161",1,0,0,1,0,0,1,0,1,0
"1162",1,0,1,1,0,1,0,0,1,0
"1163",0,0,0,0,0,0,0,0,0,0
"1164",0,0,0,0,0,0,0,1,0,0
"1165",0,0,0,0,0,0,0,0,0,2
"1166",3,0,2,2,0,2,0,0,3,0
"1167",0,1,0,0,1,0,0,4,1,7
"1168",0,1,0,0,0,1,0,3,1,0
"1169",0,0,0,0,0,0,0,0,0,0
"1170",0,0,0,0,0,0,0,0,0,0
"1171",0,0,0,0,0,0,0,0,0,0
"1172",1,0,1,1,1,0,1,0,2,1
"1173",1,1,1,0,0,0,0,0,1,0
"1174",0,1,0,0,1,0,0,4,0,5
"1175",2,0,1,2,0,2,0,0,2,0
"1176",0,0,0,0,1,0,0,1,0,1
"1177",0,0,0,0,0,0,0,0,0,1
"1178",1,1,1,1,0,0,0,0,2,1
"1179",0,2,0,0,2,0,0,2,0,2
"1180",0,2,0,0,0,0,0,0,0,0
"1181",0,2,0,0,0,0,0,1,0,1
"1182",0,2,0,0,0,0,0,1,0,1
"1183",0,2,0,0,0,0,0,1,0,1
"1184",0,0,0,0,0,0,0,0,0,0
"1185",0,2,0,0,0,0,0,1,0,1
"1186",0,1,0,0,0,0,0,0,0,0
"1187",0,2,0,0,0,0,0,1,0,1
"1188",0,3,0,0,1,0,0,2,0,2
"1189",0,0,0,0,0,0,0,0,0,0
"1190",0,3,0,1,1,0,0,2,0,2
"1191",0,0,0,0,0,0,0,0,0,0
"1192",0,0,0,0,0,0,0,0,1,0
"1193",0,0,0,0,0,0,0,0,0,0
"1194",0,2,0,0,0,0,0,1,0,1
"1195",0,4,0,0,2,0,0,2,0,4
"1196",0,1,0,0,1,0,1,1,0,1
"1197",0,0,0,0,0,0,0,0,0,0
"1198",0,0,0,0,0,0,0,0,0,0
"1199",0,2,0,0,1,0,0,1,0,2
"1200",0,0,0,1,0,1,0,0,1,0
